epeak_keV,threshold_photon_flux_ph_cm2_s,threshold_energy_flux_erg_cm2_s,source_counts_at_threshold,background_counts_total,background_counts_cxb,background_counts_internal,trigger_energy_min_keV,trigger_energy_max_keV,sigma0
1814.7780986393234,2.773504158528649,5.310580083583643e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
1864.6109714269562,2.7710471293095127,5.332171298831426e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
1915.8122292596424,2.76865850491707,5.353317438383022e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
1968.4194472866113,2.766336343148598,5.374024139064667e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2022.4712324513557,2.7640787575599575,5.39429716374802e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2078.007251824172,2.7618839159197037,5.414142387376072e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2135.0682617126963,2.7597500386980514,5.433565783632514e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2193.696137571797,2.7576753975906514,5.452573412243079e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2253.933904734791,2.7556583140770243,5.471171406896123e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2315.825769988508,2.7536971580134915,5.489365963768693e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2379.417154015396,2.7517903462603175,5.507163330643317e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2444.754724726473,2.7499363413428037,5.524569796600136e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2511.88643150958,2.7481336501459586,5.54159168226827e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2580.861540418074,2.7463808226423883,5.558235330619909e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2651.73067032579,2.7446764506529693,5.574507098290181e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2724.5458300747905,2.7430191666398525,5.590413347405655e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2799.3604566431823,2.7414076425313185,5.605960437904102e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2876.229454360988,2.739840588577977,5.621154720328114e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
2955.209235202888,2.73831675223978,5.636002529075138e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3036.3577601873585,2.736834917103288,5.650510176086541e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3119.734581912619,2.735393901828643,5.664683944958495e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3205.400888260593,2.7339925591256526,5.678530085457575e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3293.4195473009577,2.7326297747584007,5.692054808424272e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3383.8551534282333,2.7313044665777917,5.705264281047803e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3476.774074765777,2.730015583581415,5.718164622496009e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3572.2445018714643,2.7287621050001274,5.730761899884324e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3670.3364977808005,2.727543039410736,5.743062124568325e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3771.1220494241998,2.726357423874183,5.755071248744619e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3874.6751204561324,2.7252043230986005,5.766795162345254e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
3981.0717055349733,2.724082828626643,5.778239690211334e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
4090.38988609331,2.72299205804649,5.789410589531833e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
4202.709887639691,2.721931154225909,5.800313547534076e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
4318.11413863385,2.7208992845687936,5.810954179412857e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
4436.6873309786115,2.71989564029358,5.82133802648545e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
4558.5164821728695,2.718919435732974,5.831470554560409e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
4683.690999171267,2.71796990765439,5.841357152508328e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
4812.302743997416,2.7170463146005726,5.851003131023229e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
4944.446101158825,2.7161479362498056,5.860413721563731e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
5080.218046913023,2.7152740727952036,5.869594075463498e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
5219.718220435652,2.7144240443425165,5.878549263200917e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
5363.048996942865,2.7135971903259395,5.887284273818418e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
5510.315562821569,2.7127928689414103,5.895804014482163e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
5661.625992822727,2.7120104565968903,5.904113310173312e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
5817.091329374358,2.7112493473791393,5.912216903502444e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
5976.825664072413,2.710508952536488,5.920119454639022e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
6140.946221409365,2.7097886999771656,5.927825541348276e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
6309.57344480193,2.7090880337826935,5.93533965912812e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
6482.831084981072,2.708406413735924,5.942666221439182e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
6660.846290809154,2.707743314863257,5.949809560021196e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
6843.749702590878,2.7070982269906496,5.956773925289577e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
7031.675547946471,2.7064706543129633,5.963563486806023e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
7224.761740317567,2.705860114976274,5.970182333817539e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
7423.1499801779355,2.70526614067274,5.976634475858438e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
7626.9858590234435,2.704688276247652,5.982923843410174e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
7836.4189662175195,2.704126079318284,5.98905428861415e-07,102.38229021186041,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
8051.602998770539,2.703579119904206,5.995029586032928e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
8272.695874133698,2.703046980068678,6.000853433455437e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
8499.859846090147,2.7025292535708156,6.00652945274211e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
8733.261623828428,2.7020255455281745,6.012061190706057e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
8973.072494285638,2.7015354720894456,6.017452120026578e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
9219.468447849993,2.7010586601169413,6.02270564019161e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
9472.630307515245,2.700594746878587,6.027825078465823e-07,102.38229021186038,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
9732.743861581504,2.700143379749097,6.032813690881317e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
10000.0,2.6997042159200793,6.037674663248027e-07,102.3822902118604,163.7833335785251,163.7833335785251,0.0,10.0,1000.0,8.0
